pkt_count,total_bytes,duration_s,pps,bps,iat_mean,iat_std,iat_min,iat_max,iat_cv,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,payload_mean,payload_std,payload_max,syn_ratio,ack_ratio,fin_ratio,rst_ratio,psh_ratio,syn_ack_ratio,bytes_per_pkt,tls_port,label
33,5103,14.190171,2.3256,359.6151,0.443443,1.018735,0.0,3.859641,2.2973,154.6364,261.1116,54,1514,99.9091,261.374,1460,0.0606,0.9697,0.0303,0.0303,0.5455,0.0625,154.6364,1,normal
27,4789,10.069719,2.6813,475.5843,0.387297,0.903565,0.0,2.840529,2.333,177.3704,287.9109,54,1514,122.4815,288.2717,1460,0.0741,0.963,0.037,0.037,0.5185,0.0769,177.3704,1,normal
33,5107,12.282024,2.6869,415.8109,0.383813,0.823666,0.0,2.889764,2.146,154.7576,261.1034,54,1514,100.0303,261.3662,1460,0.0606,0.9697,0.0303,0.0303,0.5455,0.0625,154.7576,1,normal
21,4035,5.003467,4.1971,806.4408,0.250173,0.838724,0.0,3.771758,3.3526,192.1429,320.3936,54,1514,137.0,320.8625,1460,0.0952,0.9524,0.0476,0.0476,0.4762,0.1,192.1429,1,normal
36,5571,13.247834,2.7174,420.5216,0.37851,0.899866,0.0,3.510627,2.3774,154.75,252.8193,54,1514,100.0833,253.0681,1460,0.0556,0.9722,0.0278,0.0278,0.5556,0.0571,154.75,1,normal
39,6680,20.291381,1.922,329.2038,0.533984,1.044048,0.0,3.39037,1.9552,171.2821,250.3691,54,1514,116.6667,250.6417,1460,0.0513,0.9744,0.0256,0.0256,0.5641,0.0526,171.2821,1,normal
27,4767,6.963177,3.8775,684.6013,0.267814,0.706652,0.0,3.262206,2.6386,176.5556,287.9935,54,1514,121.6667,288.3516,1460,0.0741,0.963,0.037,0.037,0.5185,0.0769,176.5556,1,normal
30,5252,9.555756,3.1395,549.6164,0.329509,0.821733,0.0,3.766208,2.4938,175.0667,276.3177,54,1514,120.2667,276.6495,1460,0.0667,0.9667,0.0333,0.0333,0.5333,0.069,175.0667,1,normal
30,5269,11.008793,2.7251,478.6174,0.379614,0.918668,0.0,3.215959,2.42,175.6333,276.2524,54,1514,120.8333,276.5859,1460,0.0667,0.9667,0.0333,0.0333,0.5333,0.069,175.6333,1,normal
30,4846,9.841268,3.0484,492.4162,0.339354,0.829207,0.0,3.751708,2.4435,161.5333,272.7586,54,1514,106.7333,273.0551,1460,0.0667,0.9667,0.0333,0.0333,0.5333,0.069,161.5333,1,normal
24,4283,6.691234,3.5868,640.0912,0.290923,0.804754,0.0,3.017564,2.7662,178.4583,301.9554,54,1514,123.4583,302.3458,1460,0.0833,0.9583,0.0417,0.0417,0.5,0.087,178.4583,1,normal
39,5679,21.182484,1.8411,268.0989,0.557434,1.14224,0.0,3.846477,2.0491,145.6154,241.6827,54,1514,91.0,241.8999,1460,0.0513,0.9744,0.0256,0.0256,0.5641,0.0526,145.6154,1,normal
36,5372,16.849922,2.1365,318.8145,0.481426,0.993268,0.0,3.382654,2.0632,149.2222,250.8289,54,1514,94.5556,251.065,1460,0.0556,0.9722,0.0278,0.0278,0.5556,0.0571,149.2222,1,normal
27,4793,11.974822,2.2547,400.2565,0.46057,1.08804,0.0,3.79213,2.3624,177.5185,287.888,54,1514,122.6296,288.2493,1460,0.0741,0.963,0.037,0.037,0.5185,0.0769,177.5185,1,normal
24,4507,6.887509,3.4846,654.373,0.299457,0.85122,0.0,3.538181,2.8425,187.7917,303.4383,54,1514,132.7917,303.8576,1460,0.0833,0.9583,0.0417,0.0417,0.5,0.087,187.7917,1,normal
21,4018,2.710944,7.7464,1482.1404,0.135547,0.431288,0.0,1.917697,3.1818,191.3333,320.5154,54,1514,136.1905,320.9813,1460,0.0952,0.9524,0.0476,0.0476,0.4762,0.1,191.3333,1,normal
24,4317,7.691118,3.1205,561.2968,0.334396,0.857114,0.0,3.179815,2.5632,179.875,301.7858,54,1514,124.875,302.1811,1460,0.0833,0.9583,0.0417,0.0417,0.5,0.087,179.875,1,normal
30,5227,12.154,2.4683,430.0642,0.419103,0.904335,0.0,2.947951,2.1578,174.2333,276.4217,54,1514,119.4333,276.751,1460,0.0667,0.9667,0.0333,0.0333,0.5333,0.069,174.2333,1,normal
21,4225,6.492664,3.2344,650.7344,0.324633,0.949242,0.0,3.445204,2.924,201.1905,321.8118,54,1514,146.0476,322.3108,1460,0.0952,0.9524,0.0476,0.0476,0.4762,0.1,201.1905,1,normal
12,3101,0.012558,955.5493,246929.8636,0.001142,0.002023,0.0,0.007348,1.7723,258.4167,405.7488,54,1514,202.4167,406.7207,1460,0.1667,0.9167,0.0833,0.0833,0.4167,0.1818,258.4167,1,ddos
12,3101,0.019433,617.5056,159573.7437,0.001767,0.004522,0.0,0.016037,2.5598,258.4167,405.7488,54,1514,202.4167,406.7207,1460,0.1667,0.9167,0.0833,0.0833,0.4167,0.1818,258.4167,1,ddos
5,817,0.020213,247.364,40419.2778,0.005053,0.007502,0.000202,0.018027,1.4846,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.020302,246.2805,40242.2271,0.005076,0.007748,0.000232,0.018472,1.5265,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.020337,245.8589,40173.3475,0.005084,0.007619,0.000238,0.018272,1.4986,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.020518,243.6877,39818.5706,0.00513,0.007933,0.000245,0.018866,1.5466,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.021146,236.4507,38636.0408,0.005287,0.008365,0.000251,0.019771,1.5823,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.021225,235.5715,38492.3882,0.005306,0.008414,7.1e-05,0.019865,1.5857,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.021198,235.8709,38541.3095,0.0053,0.008488,7.6e-05,0.019991,1.6017,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.021131,236.6188,38663.5041,0.005283,0.008207,8.1e-05,0.019489,1.5535,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.021041,237.6322,38829.1072,0.00526,0.008556,9.8e-05,0.020076,1.6266,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.02117,236.1817,38592.0937,0.005293,0.008587,2.1e-05,0.020159,1.6225,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.021178,236.094,38577.7564,0.005295,0.008435,5.2e-05,0.019893,1.5932,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.02111,236.8539,38701.9309,0.005278,0.008517,3.9e-05,0.02002,1.6138,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.021346,234.2349,38273.9844,0.005337,0.005131,4.5e-05,0.012369,0.9614,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.021216,235.6721,38508.8257,0.005304,0.008512,4.7e-05,0.020033,1.6048,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.020986,238.2532,38930.567,0.005247,0.008312,2.2e-05,0.019629,1.5842,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.021011,237.972,38884.6239,0.005253,0.008217,9.6e-05,0.019462,1.5644,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.021118,236.763,38687.0751,0.00528,0.008265,0.000111,0.019573,1.5654,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.020566,243.1199,39725.7868,0.005141,0.007902,9.5e-05,0.018799,1.5368,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.020511,243.7698,39831.9931,0.005128,0.00781,0.000109,0.018632,1.5232,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.020173,247.8552,40499.5316,0.005043,0.00786,2.8e-05,0.018637,1.5586,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.020108,248.6574,40630.626,0.005027,0.007789,2.7e-05,0.018497,1.5494,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.019743,253.2548,41381.8275,0.004936,0.007791,7.4e-05,0.018415,1.5786,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.020035,249.5629,40778.5795,0.005009,0.007793,5.7e-05,0.018483,1.5558,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.019526,256.0688,41841.6368,0.004882,0.00781,6.4e-05,0.018402,1.5999,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.019341,258.5183,42241.8871,0.004835,0.007739,5.6e-05,0.018229,1.6006,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.019456,256.9913,41992.3823,0.004864,0.007711,6.2e-05,0.01821,1.5852,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.01929,259.1989,42353.0926,0.004823,0.007642,6.1e-05,0.018049,1.5846,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.018789,266.1124,43482.7664,0.004697,0.007664,3e-05,0.017969,1.6316,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.018781,266.2239,43500.9822,0.004695,0.007785,2.4e-05,0.018177,1.658,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.018602,268.7864,43919.6951,0.004651,0.007651,5e-05,0.0179,1.6452,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.01834,272.6265,44547.1682,0.004585,0.005387,2.8e-05,0.01351,1.175,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.018263,273.7761,44735.0083,0.004566,0.007367,2.3e-05,0.017318,1.6136,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.018071,276.6837,45210.1215,0.004518,0.007308,2.2e-05,0.01717,1.6175,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.018005,277.6986,45375.95,0.004501,0.005649,2.8e-05,0.014038,1.255,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.017609,283.9438,46396.4143,0.004402,0.007273,2.3e-05,0.016998,1.6521,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.017671,282.9515,46234.2832,0.004418,0.006661,4.2e-05,0.015928,1.5079,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.0179,279.3298,45642.4834,0.004475,0.007377,4.7e-05,0.01725,1.6484,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.017633,283.5599,46333.6808,0.004408,0.007325,2e-05,0.017094,1.6617,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.017598,284.1246,46425.9578,0.004399,0.007333,1.9e-05,0.017099,1.6667,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.01756,284.738,46526.1822,0.00439,0.007152,5.2e-05,0.016776,1.6292,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.017595,284.1708,46433.5068,0.004399,0.007236,5.7e-05,0.01693,1.6449,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.017576,284.4792,46483.8965,0.004394,0.007231,6.1e-05,0.016916,1.6456,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.017545,284.9817,46566.0135,0.004386,0.007064,2.9e-05,0.016616,1.6105,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.017308,288.8838,47203.6141,0.004327,0.006481,2.8e-05,0.015534,1.4978,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.017397,287.4071,46962.3173,0.004349,0.006735,3.8e-05,0.016005,1.5485,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.017201,290.6817,47497.3854,0.0043,0.006785,2.4e-05,0.016046,1.5779,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.017457,286.4179,46800.6879,0.004364,0.006926,2.7e-05,0.016355,1.587,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
5,817,0.015414,324.3804,53003.7643,0.003853,0.006132,3.9e-05,0.014471,1.5914,163.4,203.8486,54,571,104.6,206.2131,517,0.4,0.8,0.0,0.2,0.2,0.5,163.4,1,ddos
10,630,2.040146,4.9016,308.8014,0.226683,0.252515,0.000659,0.512807,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.049472,4.8793,307.3963,0.227719,0.253281,0.0009,0.513205,1.1123,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.047378,4.8843,307.7106,0.227486,0.25314,0.000784,0.513034,1.1128,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.046484,4.8864,307.845,0.227387,0.25303,0.00056,0.512848,1.1128,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.046145,4.8872,307.8961,0.227349,0.25319,0.000427,0.513048,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.046154,4.8872,307.8947,0.22735,0.252701,0.000726,0.512859,1.1115,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045821,4.888,307.9448,0.227313,0.252832,0.000555,0.51285,1.1123,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045623,4.8885,307.9746,0.227291,0.252761,0.000572,0.512877,1.1121,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045099,4.8897,308.0535,0.227233,0.253059,0.000409,0.51316,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045025,4.8899,308.0647,0.227225,0.252638,0.000758,0.512876,1.1118,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.044951,4.8901,308.0758,0.227217,0.252587,0.000684,0.512834,1.1117,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.043801,4.8928,308.2492,0.227089,0.252846,0.000382,0.512995,1.1134,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.043757,4.8929,308.2558,0.227084,0.252816,0.000297,0.513076,1.1133,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.043703,4.8931,308.264,0.227078,0.252797,0.000243,0.513169,1.1133,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.043992,4.8924,308.2204,0.22711,0.252454,0.000288,0.512895,1.1116,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.043754,4.893,308.2563,0.227084,0.25277,0.000218,0.512968,1.1131,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.043105,4.8945,308.3542,0.227012,0.252563,0.000373,0.512743,1.1126,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.043012,4.8947,308.3682,0.227001,0.252802,0.00028,0.512995,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.04281,4.8952,308.3987,0.226979,0.252659,0.000361,0.512998,1.1131,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.042597,4.8957,308.4309,0.226955,0.252802,0.000354,0.513048,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.043127,4.8945,308.3509,0.227014,0.252628,0.000317,0.512961,1.1128,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.042289,4.8965,308.4774,0.226921,0.252731,0.000268,0.512988,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.042797,4.8952,308.4007,0.226977,0.252591,0.000263,0.513124,1.1128,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.042198,4.8967,308.4912,0.226911,0.252752,0.000231,0.513142,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.042578,4.8958,308.4338,0.226953,0.252358,0.000657,0.512945,1.1119,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.042108,4.8969,308.5048,0.226901,0.252134,0.00036,0.512603,1.1112,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.041028,4.8995,308.668,0.226781,0.252613,0.000267,0.513154,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.041196,4.8991,308.6426,0.2268,0.252233,0.000463,0.51291,1.1121,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040564,4.9006,308.7382,0.226729,0.252142,0.000439,0.512921,1.1121,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040693,4.9003,308.7186,0.226744,0.251931,0.000384,0.512645,1.1111,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.040259,4.9013,308.7843,0.226695,0.252024,0.000385,0.512589,1.1117,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.0396,4.9029,308.8841,0.226622,0.252372,0.000255,0.513159,1.1136,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.054596,4.8671,306.6296,0.228288,0.254501,0.000354,0.515262,1.1148,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.038839,4.9048,308.9994,0.226538,0.252157,0.000258,0.513065,1.1131,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.038959,4.9045,308.9812,0.226551,0.25206,0.000216,0.513007,1.1126,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.054059,4.8684,306.7098,0.228229,0.254395,0.000284,0.51491,1.1146,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.053641,4.8694,306.7722,0.228182,0.254336,0.000276,0.51453,1.1146,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.053365,4.8701,306.8135,0.228152,0.254252,0.000257,0.514192,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.053145,4.8706,306.8463,0.228127,0.254244,0.000185,0.514125,1.1145,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.053087,4.8707,306.855,0.228121,0.254223,0.000234,0.513937,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.053067,4.8708,306.858,0.228119,0.254313,0.000214,0.513873,1.1148,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.053058,4.8708,306.8593,0.228118,0.254293,0.000205,0.514018,1.1147,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.052955,4.871,306.8747,0.228106,0.254261,0.000311,0.513671,1.1147,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.052742,4.8715,306.9066,0.228082,0.254225,0.000251,0.513636,1.1146,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.052715,4.8716,306.9106,0.228079,0.254217,0.000224,0.513655,1.1146,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.052642,4.8718,306.9215,0.228071,0.254174,0.000314,0.513667,1.1144,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.052579,4.8719,306.931,0.228064,0.254226,0.000251,0.513662,1.1147,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.052743,4.8715,306.9064,0.228083,0.254127,0.000239,0.513518,1.1142,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.052735,4.8715,306.9076,0.228082,0.254069,0.000231,0.51353,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.052705,4.8716,306.9121,0.228078,0.254073,0.000201,0.513535,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.021019,4.948,311.7239,0.224558,0.249997,0.000866,0.511599,1.1133,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.03496,4.9141,309.5884,0.226107,0.25145,0.000957,0.515419,1.1121,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.030976,4.9237,310.1957,0.225664,0.251017,0.000737,0.515838,1.1123,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.029877,4.9264,310.3636,0.225542,0.250783,0.000601,0.515448,1.1119,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.029636,4.927,310.4005,0.225515,0.250921,0.000359,0.51555,1.1127,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.045077,4.8898,308.0568,0.227231,0.253025,0.000328,0.516942,1.1135,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.028695,4.9293,310.5444,0.225411,0.251101,0.000358,0.51616,1.114,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.028647,4.9294,310.5518,0.225405,0.251045,0.00031,0.516163,1.1137,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.029103,4.9283,310.482,0.225456,0.250825,0.000413,0.515598,1.1125,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.044543,4.8911,308.1373,0.227171,0.253023,0.00029,0.51693,1.1138,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.028369,4.9301,310.5944,0.225374,0.250903,0.000224,0.51596,1.1133,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.027925,4.9311,310.6624,0.225325,0.25099,0.000445,0.516159,1.1139,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.02809,4.9307,310.6371,0.225343,0.250886,0.000345,0.515797,1.1133,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.027983,4.931,310.6535,0.225331,0.250814,0.000374,0.5162,1.1131,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
10,630,2.027775,4.9315,310.6853,0.225308,0.250739,0.000276,0.515423,1.1129,63.0,3.0,60,66,3.0,3.0,6,0.5,0.5,0.0,0.5,0.0,1.0,63.0,1,ddos
